timestamp,hour,fixed_load_mw,flexible_arrival_mw,sst_c,wind_mw,carbon_kg_per_mwh,price_usd_per_mwh
2023-01-01 00:00:00,0,3.320132389,1.422913881,9.3,9.897342872019975,362.0,269.3478260869565
2023-01-01 01:00:00,1,3.7900010797652386,1.624286177042245,9.3,8.350451268378183,349.0,269.3478260869565
2023-01-01 02:00:00,2,3.6190419630609316,1.5510179841689709,9.3,12.556623313467048,344.0,269.3478260869565
2023-01-01 03:00:00,3,3.6575187171370116,1.5675080216301478,9.3,12.272930585513416,346.0,269.3478260869565
2023-01-01 04:00:00,4,3.5291020739933585,1.512472317425725,9.3,8.884082652395161,358.0,269.3478260869565
2023-01-01 05:00:00,5,3.4939466818798133,1.4974057208056342,9.3,7.760543345642147,355.0,269.3478260869565
2023-01-01 06:00:00,6,3.309948517796167,1.4185493647697858,9.3,6.443799629964811,312.0,269.3478260869565
2023-01-01 07:00:00,7,3.5865759219921642,1.5371039665680704,9.3,8.66425153864769,327.0,269.3478260869565
2023-01-01 08:00:00,8,4.010788451717506,1.7189093364503594,9.3,13.563190448193591,348.0,269.3478260869565
2023-01-01 09:00:00,9,4.09767712997184,1.7561473414165032,9.3,15.0,380.0,269.3478260869565
2023-01-01 10:00:00,10,4.158172177754778,1.7820737904663333,9.3,15.0,458.0,269.3478260869565
2023-01-01 11:00:00,11,4.260288202565879,1.825837801099662,9.3,13.900019555566182,469.0,269.3478260869565
2023-01-01 12:00:00,12,4.081555924404652,1.7492382533162796,9.3,11.968516670503819,482.0,269.3478260869565
2023-01-01 13:00:00,13,4.810985511770571,2.061850933615959,9.3,8.093645424216186,492.0,269.3478260869565
2023-01-01 14:00:00,14,5.063022217163054,2.1698666644984517,9.3,4.616541746797908,488.0,269.3478260869565
2023-01-01 15:00:00,15,4.521929068331474,1.937969600713489,9.3,3.639850137899301,460.0,269.3478260869565
2023-01-01 16:00:00,16,4.478274872775162,1.9192606597607835,9.3,1.2592735724054012,464.0,269.3478260869565
2023-01-01 17:00:00,17,4.7200393989934,2.0228740281400284,9.3,0.5582295156175063,445.0,269.3478260869565
2023-01-01 18:00:00,18,5.357869476985421,2.2962297758508945,9.3,0.6339002620252334,448.0,269.3478260869565
